$p$	             $f_{min}$	       $a$	             $b$	$c$	$d$	$e$	type	der
1.77000000000000	13.000000007058253	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	inf
1.77020000000000	13.000000006147587	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-4.5533266046509665e-06
1.77040000000000	13.00000001175181	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	2.8021114317769747e-05
1.77060000000000	13.000000011746945	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-2.432720691558911e-08
1.77080000000000	13.000000003154843	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-4.296050626351662e-05
1.77100000000000	13.000000005610646	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	1.2279013361650401e-05
1.77120000000000	13.000000005453401	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-7.862244189019616e-07
1.77140000000000	13.00000001466272	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	4.60465976459596e-05
1.77160000000000	13.000000008531577	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-3.0655717964126516e-05
1.77180000000000	13.000000009357425	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	4.129239172812504e-06
1.77200000000000	13.000000005969678	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-1.693873485919726e-05
1.77220000000000	13.000000007195744	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	6.1303317977496975e-06
1.77240000000000	13.00000001630956	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	4.556907740039198e-05
1.77260000000000	13.000000008845833	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-3.731863706946526e-05
1.77280000000000	13.000000002600661	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-3.122585745530049e-05
1.77300000000000	13.00000000365764	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	5.284892523605449e-06
1.77320000000000	13.000000012962179	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	4.6522696806004064e-05
1.77340000000000	13.000000003378485	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-4.7918469192614615e-05
1.77360000000000	13.000000015332127	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	5.97682081604555e-05
1.77380000000000	13.000000010418958	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-2.4565842693394167e-05
1.77400000000000	13.000000014158193	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	1.869617349825809e-05
1.77420000000000	13.000000005494005	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-4.332093794801517e-05
1.77440000000000	13.00000001576323	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	5.134612734992172e-05
1.77460000000000	13.000000006720423	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-4.521403695890101e-05
1.77480000000000	13.000000001029273	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-2.8455753309234247e-05
1.77500000000000	13.000000006298997	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	2.6348621062769042e-05
1.77520000000000	13.00000001056636	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	2.1336816757868824e-05
1.77540000000000	13.000000006904532	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-1.8309140870069194e-05
1.77560000000000	13.000000005032938	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-9.357972174940307e-06
1.77580000000000	13.000000004981207	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-2.5865531938509895e-07
1.77600000000000	13.000000010665875	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	2.8423343678699386e-05
1.77620000000000	13.00000000850676	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-1.079557776506709e-05
1.77640000000000	13.000000008272188	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-1.1728573667825385e-06
1.77660000000000	13.000000010194565	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	9.611884621564208e-06
1.77680000000000	13.000000009360948	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-4.168088096890192e-06
1.77700000000000	13.000000002580254	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-3.390346670073914e-05
1.77720000000000	13.000000009854842	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	3.6372940215305246e-05
1.77740000000000	13.000000010398862	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	2.7200997010340953e-06
1.77760000000000	13.000000005891842	0.000000000000000	0.000000000000000	0.000000000000000	1.57079632679490	1.57079632679490	P	-2.253510267280738e-05
1.77780000000000	12.999687924556785	-1.1215234790861341	0.000000000000000	1.1215234790861341	1.57079632679490	1.57079632679490	Y	-1.5604066752851806
1.77800000000000	12.999233886491105	-1.12135192378235	0.000000000000000	1.12135192378235	1.57079632679490	1.57079632679490	Y	-2.2701903283997296
1.77820000000000	12.998779792587012	-1.1211820528546939	0.000000000000000	1.1211820528546939	1.57079632679490	1.57079632679490	Y	-2.270469520464752
1.77840000000000	12.998325643036392	-1.121012740491422	0.000000000000000	1.121012740491422	1.57079632679490	1.57079632679490	Y	-2.270747753101682
1.77860000000000	12.997871438959095	-1.12084868923831	0.000000000000000	1.12084868923831	1.57079632679490	1.57079632679490	Y	-2.2710203864842184
1.77880000000000	12.997417180168874	-1.12067462576086	0.000000000000000	1.12067462576086	1.57079632679490	1.57079632679490	Y	-2.2712939511040644
1.77900000000000	12.996962867583669	-1.1205231655013281	0.000000000000000	1.1205231655013281	1.57079632679490	1.57079632679490	Y	-2.2715629260263994
1.77920000000000	12.99650850188826	-1.1203460453593945	0.000000000000000	1.1203460453593945	1.57079632679490	1.57079632679490	Y	-2.271828477047572
1.77940000000000	12.99605408280028	-1.1201977065872866	0.000000000000000	1.1201977065872866	1.57079632679490	1.57079632679490	Y	-2.2720954398968742
1.77960000000000	12.995599611458239	-1.1200222349550457	0.000000000000000	1.1200222349550457	1.57079632679490	1.57079632679490	Y	-2.2723567102025672
1.77980000000000	12.99514508846729	-1.11985379663327	0.000000000000000	1.11985379663327	1.57079632679490	1.57079632679490	Y	-2.272614954748315
1.78000000000000	12.994690513438169	-1.1197114896933467	0.000000000000000	1.1197114896933467	1.57079632679490	1.57079632679490	Y	-2.2728751456038427
1.78020000000000	12.994235887851115	-1.11953575090164	0.000000000000000	1.11953575090164	1.57079632679490	1.57079632679490	Y	-2.273127935268599
1.78040000000000	12.993781211442943	-1.1193858084658599	0.000000000000000	1.1193858084658599	1.57079632679490	1.57079632679490	Y	-2.273382040858502
1.78060000000000	12.993326485140464	-1.11922373453231	0.000000000000000	1.11922373453231	1.57079632679490	1.57079632679490	Y	-2.273631512395264
1.78080000000000	12.99287170934805	-1.11906133827566	0.000000000000000	1.11906133827566	1.57079632679490	1.57079632679490	Y	-2.2738789620737894
1.78100000000000	12.992416884524896	-1.118894044262856	0.000000000000000	1.118894044262856	1.57079632679490	1.57079632679490	Y	-2.274124115766691
1.78120000000000	12.99196201097762	-1.1187452224561163	0.000000000000000	1.1187452224561163	1.57079632679490	1.57079632679490	Y	-2.274367736383704
1.78140000000000	12.99150708895691	-1.11858570976055	0.000000000000000	1.11858570976055	1.57079632679490	1.57079632679490	Y	-2.2746101035475155
1.78160000000000	12.991052119252306	-1.1184354539503443	0.000000000000000	1.1184354539503443	1.57079632679490	1.57079632679490	Y	-2.2748485230208733
1.78180000000000	12.990597102351138	-1.118274305298351	0.000000000000000	1.118274305298351	1.57079632679490	1.57079632679490	Y	-2.275084505836384
1.78200000000000	12.990142038433518	-1.11811886619086	0.000000000000000	1.11811886619086	1.57079632679490	1.57079632679490	Y	-2.2753195881011496
1.78220000000000	12.989686928261545	-1.1179515916699385	0.000000000000000	1.1179515916699385	1.57079632679490	1.57079632679490	Y	-2.275550859867332
1.78240000000000	12.98923177216379	-1.1177947313219547	0.000000000000000	1.1177947313219547	1.57079632679490	1.57079632679490	Y	-2.2757804887698914
1.78260000000000	12.988776570488561	-1.1176459800480518	0.000000000000000	1.1176459800480518	1.57079632679490	1.57079632679490	Y	-2.276008376149969
1.78280000000000	12.988321323659875	-1.117485204501534	0.000000000000000	1.117485204501534	1.57079632679490	1.57079632679490	Y	-2.2762341434303957
1.78300000000000	12.987866031948498	-1.1173459361413658	0.000000000000000	1.1173459361413658	1.57079632679490	1.57079632679490	Y	-2.276458556887102
1.78320000000000	12.987410696043995	-1.11719984076816	0.000000000000000	1.11719984076816	1.57079632679490	1.57079632679490	Y	-2.2766795225151193
1.78340000000000	12.98695129043659	-0.8825961066882022	-0.8825961066882022	0.000000000000000	0.8825961066882022	0.8825961066882022	Z	-2.29702803702151
1.78360000000000	12.986487885611007	-0.8826312757887882	-0.8826312757887882	0.000000000000000	0.8826312757887882	0.8826312757887882	Z	-2.317024127913825
1.78380000000000	12.986024499411014	-0.8826605839507328	-0.8826605839507328	0.000000000000000	0.8826605839507328	0.8826605839507328	Z	-2.3169309999640286
1.78400000000000	12.985561131801587	-0.8826919746974089	-0.8826919746974089	0.000000000000000	0.8826919746974089	0.8826919746974089	Z	-2.3168380471363714
1.78420000000000	12.98509778279864	-0.882723102423474	-0.882723102423474	0.000000000000000	0.882723102423474	0.882723102423474	Z	-2.3167450147368096
1.78440000000000	12.98463445250204	-0.882748954911893	-0.882748954911893	0.000000000000000	0.882748954911893	0.882748954911893	Z	-2.3166514830033402
1.78460000000000	12.984171140848826	-0.8827890398064089	-0.8827890398064089	0.000000000000000	0.8827890398064089	0.8827890398064089	Z	-2.316558266066948
1.78480000000000	12.9837078479412	-0.8828186708757375	-0.8828186708757375	0.000000000000000	0.8828186708757375	0.8828186708757375	Z	-2.3164645381259836
1.78500000000000	12.983244573720508	-0.8828463229163535	-0.8828463229163535	0.000000000000000	0.8828463229163535	0.8828463229163535	Z	-2.3163711034615337
1.78520000000000	12.982781318283042	-0.8828799590602516	-0.8828799590602516	0.000000000000000	0.8828799590602516	0.8828799590602516	Z	-2.316277187333326
1.78540000000000	12.982318081614856	-0.8829079496818815	-0.8829079496818815	0.000000000000000	0.8829079496818815	0.8829079496818815	Z	-2.316183340924553
1.78560000000000	12.981854863736018	-0.882939860294447	-0.882939860294447	0.000000000000000	0.882939860294447	0.882939860294447	Z	-2.3160893941922884
1.78580000000000	12.981391664698174	-0.8829698127322185	-0.8829698127322185	0.000000000000000	0.8829698127322185	0.8829698127322185	Z	-2.315995189219577
1.78600000000000	12.98092848449919	-0.8830045839210308	-0.8830045839210308	0.000000000000000	0.8830045839210308	0.8830045839210308	Z	-2.31590099492277
1.78620000000000	12.980465323158736	-0.883034332879298	-0.883034332879298	0.000000000000000	0.883034332879298	0.883034332879298	Z	-2.315806702269085
1.78640000000000	12.98000218071192	-0.8830666175169595	-0.8830666175169595	0.000000000000000	0.8830666175169595	0.8830666175169595	Z	-2.315712234075817
1.78660000000000	12.97953905719937	-0.8830997499706503	-0.8830997499706503	0.000000000000000	0.8830997499706503	0.8830997499706503	Z	-2.3156175627561444
1.78680000000000	12.97907595260567	-0.8831237307714158	-0.8831237307714158	0.000000000000000	0.8831237307714158	0.8831237307714158	Z	-2.3155229684948315
1.78700000000000	12.97861286697001	-0.8831550730566143	-0.8831550730566143	0.000000000000000	0.8831550730566143	0.8831550730566143	Z	-2.3154281783013593
1.78720000000000	12.978149800319319	-0.8831888265086976	-0.8831888265086976	0.000000000000000	0.8831888265086976	0.8831888265086976	Z	-2.3153332534600386
1.78740000000000	12.977686752695249	-0.8832173174302231	-0.8832173174302231	0.000000000000000	0.8832173174302231	0.8832173174302231	Z	-2.31523812034719
1.78760000000000	12.977223724090411	-0.8832491333788841	-0.8832491333788841	0.000000000000000	0.8832491333788841	0.8832491333788841	Z	-2.3151430241877042
1.78780000000000	12.976760714549869	-0.8832813166431288	-0.8832813166431288	0.000000000000000	0.8832813166431288	0.8832813166431288	Z	-2.3150477027125467
1.78800000000000	12.976297724067226	-0.883313655102416	-0.883313655102416	0.000000000000000	0.883313655102416	0.883313655102416	Z	-2.314952413211812
1.78820000000000	12.97583475269011	-0.8833405191840755	-0.8833405191840755	0.000000000000000	0.8833405191840755	0.8833405191840755	Z	-2.3148568855815617
1.78840000000000	12.975371800456813	-0.8833731720455427	-0.8833731720455427	0.000000000000000	0.8833731720455427	0.8833731720455427	Z	-2.314761166486689
1.78860000000000	12.974908867342933	-0.883407814017632	-0.883407814017632	0.000000000000000	0.883407814017632	0.883407814017632	Z	-2.314665569400886
1.78880000000000	12.974445953421265	-0.8834264065828605	-0.8834264065828605	0.000000000000000	0.8834264065828605	0.8834264065828605	Z	-2.314569608339567
1.78900000000000	12.973983058675245	-0.8834638778138029	-0.8834638778138029	0.000000000000000	0.8834638778138029	0.8834638778138029	Z	-2.314473730100885
1.78920000000000	12.973520183127988	-0.8834930666353701	-0.8834930666353701	0.000000000000000	0.8834930666353701	0.8834930666353701	Z	-2.3143777362835456
1.78940000000000	12.973057326873898	-0.8835248626687708	-0.8835248626687708	0.000000000000000	0.8835248626687708	0.8835248626687708	Z	-2.3142812704500972
1.78960000000000	12.972594489805514	-0.8835587025949304	-0.8835587025949304	0.000000000000000	0.8835587025949304	0.8835587025949304	Z	-2.314185341916441
1.78980000000000	12.972131672082643	-0.883583381644014	-0.883583381644014	0.000000000000000	0.883583381644014	0.883583381644014	Z	-2.3140886143571455
1.79000000000000	12.971668873631748	-0.8836140297786346	-0.8836140297786346	0.000000000000000	0.8836140297786346	0.8836140297786346	Z	-2.3139922544770704
1.79000000000000	12.971668873629792	-0.8836200538164793	-0.8836200538164793	0.000000000000000	0.8836200538164793	0.8836200538164793	Z	inf
1.79100000000000	12.969355171827045	-0.883768486973710	-0.883768486973710	0.000000000000000	0.883768486973710	0.883768486973710	Z	-2.3137018027468477
1.79200000000000	12.967041956108037	-0.883923009967216	-0.883923009967216	0.000000000000000	0.883923009967216	0.883923009967216	Z	-2.3132157190077405
1.79300000000000	12.96472922927819	-0.884076424875182	-0.884076424875182	0.000000000000000	0.884076424875182	0.884076424875182	Z	-2.312726829847988
1.79400000000000	12.962416994199302	-0.8842362397472585	-0.8842362397472585	0.000000000000000	0.8842362397472585	0.8842362397472585	Z	-2.312235078887522
1.79500000000000	12.960105253684105	-0.8843869649476441	-0.8843869649476441	0.000000000000000	0.8843869649476441	0.8843869649476441	Z	-2.311740515196702
1.79600000000000	12.9577940105394	-0.8845313333639709	-0.8845313333639709	0.000000000000000	0.8845313333639709	0.8845313333639709	Z	-2.31124314470473
1.79700000000000	12.955483267542629	-0.884690189638420	-0.884690189638420	0.000000000000000	0.884690189638420	0.884690189638420	Z	-2.310742996771508
1.79800000000000	12.953173027539563	-0.8848352644797043	-0.8848352644797043	0.000000000000000	0.8848352644797043	0.8848352644797043	Z	-2.3102400030656414
1.79900000000000	12.950863293184138	-0.8849915825773407	-0.8849915825773407	0.000000000000000	0.8849915825773407	0.8849915825773407	Z	-2.309734355425063
1.80000000000000	12.948554067338364	-0.8851408639716147	-0.8851408639716147	0.000000000000000	0.8851408639716147	0.8851408639716147	Z	-2.3092258457741623
1.80100000000000	12.94624535273791	-0.8852975927465845	-0.8852975927465845	0.000000000000000	0.8852975927465845	0.8852975927465845	Z	-2.308714600454819
1.80200000000000	12.943937152068408	-0.8854430487839051	-0.8854430487839051	0.000000000000000	0.8854430487839051	0.8854430487839051	Z	-2.3082006695014003
1.80300000000000	12.941629468136009	-0.8855943340635442	-0.8855943340635442	0.000000000000000	0.8855943340635442	0.8855943340635442	Z	-2.307683932399028
1.80400000000000	12.939322303618574	-0.8857469123697266	-0.8857469123697266	0.000000000000000	0.8857469123697266	0.8857469123697266	Z	-2.3071645174341433
1.80500000000000	12.93701566123686	-0.8859020906031185	-0.8859020906031185	0.000000000000000	0.8859020906031185	0.8859020906031185	Z	-2.306642381715106
1.80600000000000	12.934709543658268	-0.8860511533929107	-0.8860511533929107	0.000000000000000	0.8860511533929107	0.8860511533929107	Z	-2.306117578590969
1.80700000000000	12.932403953625917	-0.8861965705942909	-0.8861965705942909	0.000000000000000	0.8861965705942909	0.8861965705942909	Z	-2.3055900323518994
1.80800000000000	12.93009889376954	-0.8863460301344029	-0.8863460301344029	0.000000000000000	0.8863460301344029	0.8863460301344029	Z	-2.3050598563771536
1.80900000000000	12.927794366785761	-0.886493925443891	-0.886493925443891	0.000000000000000	0.886493925443891	0.886493925443891	Z	-2.3045269837782865
1.81000000000000	12.92549037532665	-0.8866543854276119	-0.8866543854276119	0.000000000000000	0.8866543854276119	0.8866543854276119	Z	-2.303991459111385
1.81100000000000	12.923186922005549	-0.8867973567189302	-0.8867973567189302	0.000000000000000	0.8867973567189302	0.8867973567189302	Z	-2.303453321101299
1.81200000000000	12.92088400951401	-0.886940284471935	-0.886940284471935	0.000000000000000	0.886940284471935	0.886940284471935	Z	-2.3029124915383203
1.81300000000000	12.918581640416848	-0.8870938993217081	-0.8870938993217081	0.000000000000000	0.8870938993217081	0.8870938993217081	Z	-2.302369097162225
1.81400000000000	12.916279817396878	-0.887238702097736	-0.887238702097736	0.000000000000000	0.887238702097736	0.887238702097736	Z	-2.30182301996936
1.81500000000000	12.91397854298295	-0.8873894526210364	-0.8873894526210364	0.000000000000000	0.8873894526210364	0.8873894526210364	Z	-2.3012744139292756
1.81600000000000	12.911677819808958	-0.8875375758274657	-0.8875375758274657	0.000000000000000	0.8875375758274657	0.8875375758274657	Z	-2.3007231739915124
1.81700000000000	12.909377650459891	-0.8876904219531104	-0.8876904219531104	0.000000000000000	0.8876904219531104	0.8876904219531104	Z	-2.3001693490665476
1.81800000000000	12.907078037535573	-0.887830101975733	-0.887830101975733	0.000000000000000	0.887830101975733	0.887830101975733	Z	-2.299612924317982
1.81900000000000	12.90477898350976	-0.8879837683048761	-0.8879837683048761	0.000000000000000	0.8879837683048761	0.8879837683048761	Z	-2.2990540258141268
1.82000000000000	12.902480491013016	-0.8881352156837858	-0.8881352156837858	0.000000000000000	0.8881352156837858	0.8881352156837858	Z	-2.2984924967432634
1.82100000000000	12.900182562563792	-0.888283960160293	-0.888283960160293	0.000000000000000	0.888283960160293	0.888283960160293	Z	-2.2979284492239715
1.82200000000000	12.897885200700543	-0.888430588159325	-0.888430588159325	0.000000000000000	0.888430588159325	0.888430588159325	Z	-2.2973618632488795
1.82300000000000	12.895588407952236	-0.888576471680778	-0.888576471680778	0.000000000000000	0.888576471680778	0.888576471680778	Z	-2.29679274830755
1.82400000000000	12.8932921868089	-0.8887218112691758	-0.8887218112691758	0.000000000000000	0.8887218112691758	0.8887218112691758	Z	-2.2962211433356843
1.82500000000000	12.890996539795534	-0.888869373718373	-0.888869373718373	0.000000000000000	0.888869373718373	0.888869373718373	Z	-2.295647013365962
1.82600000000000	12.888701469368282	-0.8890161322977408	-0.8890161322977408	0.000000000000000	0.8890161322977408	0.8890161322977408	Z	-2.2950704272514875
1.82700000000000	12.886406978053996	-0.889158132873394	-0.889158132873394	0.000000000000000	0.889158132873394	0.889158132873394	Z	-2.294491314286415
1.82800000000000	12.88411306829777	-0.889310430090807	-0.889310430090807	0.000000000000000	0.889310430090807	0.889310430090807	Z	-2.2939097562255304
1.82900000000000	12.8818197425453	-0.889454386317452	-0.889454386317452	0.000000000000000	0.889454386317452	0.889454386317452	Z	-2.2933257524704627
1.83000000000000	12.879527003291976	-0.8895978901756995	-0.8895978901756995	0.000000000000000	0.8895978901756995	0.8895978901756995	Z	-2.2927392533238153
1.83100000000000	12.877234852932105	-0.889746011010764	-0.889746011010764	0.000000000000000	0.889746011010764	0.889746011010764	Z	-2.2921503598712114
1.83200000000000	12.87494329393342	-0.8898876879354687	-0.8898876879354687	0.000000000000000	0.8898876879354687	0.8898876879354687	Z	-2.291558998684905
1.83300000000000	12.872652328712643	-0.8900352065859214	-0.8900352065859214	0.000000000000000	0.8900352065859214	0.8900352065859214	Z	-2.290965220776794
1.83400000000000	12.87036195966065	-0.8901788792228867	-0.8901788792228867	0.000000000000000	0.8901788792228867	0.8901788792228867	Z	-2.2903690519926125
1.83500000000000	12.86807218919557	-0.8903204950623257	-0.8903204950623257	0.000000000000000	0.8903204950623257	0.8903204950623257	Z	-2.289770465081528
1.83600000000000	12.865783019688694	-0.890469270802859	-0.890469270802859	0.000000000000000	0.890469270802859	0.890469270802859	Z	-2.289169506875154
1.83700000000000	12.863494453558074	-0.8906112806205373	-0.8906112806205373	0.000000000000000	0.8906112806205373	0.8906112806205373	Z	-2.288566130620037
